Date Time,VALUE,QUALITY,COMMENT
2020/03/28 00:00:00,0.328,2,
2020/03/29 00:00:00,0.321,2,
2020/03/30 00:00:00,0.319,2,
2020/03/31 00:00:00,0.319,2,
2020/04/01 00:00:00,0.349,2,
2020/04/02 00:00:00,0.333,2,
2020/04/03 00:00:00,0.328,2,
2020/04/04 00:00:00,0.362,2,
2020/04/05 00:00:00,0.376,2,
2020/04/06 00:00:00,0.457,2,
2020/04/07 00:00:00,0.459,2,
2020/04/08 00:00:00,0.436,2,
2020/04/09 00:00:00,0.398,2,
2020/04/10 00:00:00,0.378,2,
2020/04/11 00:00:00,0.368,2,
2020/04/12 00:00:00,0.362,2,
2020/04/13 00:00:00,0.399,2,
2020/04/14 00:00:00,0.392,2,
2020/04/15 00:00:00,0.376,2,
2020/04/16 00:00:00,0.366,2,
2020/04/17 00:00:00,0.362,2,
2020/04/18 00:00:00,0.368,2,
2020/04/19 00:00:00,0.457,2,
2020/04/20 00:00:00,0.435,2,
2020/04/21 00:00:00,0.403,2,
2020/04/22 00:00:00,0.381,2,
2020/04/23 00:00:00,0.365,2,
2020/04/24 00:00:00,0.355,2,
2020/04/25 00:00:00,0.386,2,
2020/04/26 00:00:00,0.548,2,
2020/04/27 00:00:00,0.513,2,
2020/04/28 00:00:00,0.531,2,
2020/04/29 00:00:00,0.484,2,
2020/04/30 00:00:00,0.596,2,
2020/05/01 00:00:00,0.783,2,
2020/05/02 00:00:00,0.693,2,
2020/05/03 00:00:00,0.626,2,
2020/05/04 00:00:00,0.619,2,
2020/05/05 00:00:00,0.579,2,
2020/05/06 00:00:00,0.543,2,
2020/05/07 00:00:00,0.516,2,
2020/05/08 00:00:00,0.495,2,
2020/05/09 00:00:00,0.512,2,
2020/05/10 00:00:00,0.579,2,
2020/05/11 00:00:00,0.632,2,
2020/05/12 00:00:00,0.581,2,
2020/05/13 00:00:00,0.560,2,
2020/05/14 00:00:00,0.593,2,
2020/05/15 00:00:00,0.610,2,
2020/05/16 00:00:00,0.659,2,
2020/05/17 00:00:00,0.623,2,
2020/05/18 00:00:00,0.584,2,
2020/05/19 00:00:00,0.557,2,
2020/05/20 00:00:00,0.547,2,
2020/05/21 00:00:00,0.613,2,
2020/05/22 00:00:00,0.637,2,
2020/05/23 00:00:00,0.585,2,
2020/05/24 00:00:00,0.580,2,
2020/05/25 00:00:00,0.580,2,
2020/05/26 00:00:00,0.647,2,
2020/05/27 00:00:00,0.664,2,
2020/05/28 00:00:00,0.615,2,
2020/05/29 00:00:00,0.584,2,
2020/05/30 00:00:00,0.571,2,
2020/05/31 00:00:00,0.599,2,
2020/06/01 00:00:00,0.623,2,
2020/06/02 00:00:00,0.630,15,
2020/06/03 00:00:00,0.629,15,
2020/06/04 00:00:00,0.805,15,
2020/06/05 00:00:00,0.778,15,
2020/06/06 00:00:00,0.691,15,
2020/06/07 00:00:00,0.628,15,
2020/06/08 00:00:00,0.592,15,
2020/06/09 00:00:00,0.582,15,
2020/06/10 00:00:00,0.594,15,
2020/06/11 00:00:00,0.591,15,
2020/06/12 00:00:00,0.589,15,
2020/06/13 00:00:00,0.581,15,
2020/06/14 00:00:00,0.576,15,
2020/06/15 00:00:00,0.647,15,
2020/06/16 00:00:00,0.650,15,
2020/06/17 00:00:00,0.635,15,
2020/06/18 00:00:00,0.612,15,
2020/06/19 00:00:00,0.589,15,
2020/06/20 00:00:00,0.580,15,
2020/06/21 00:00:00,0.651,15,
2020/06/22 00:00:00,0.828,15,
2020/06/23 00:00:00,0.712,15,
2020/06/24 00:00:00,0.680,15,
2020/06/25 00:00:00,0.698,15,
2020/06/26 00:00:00,0.713,15,
2020/06/27 00:00:00,0.683,15,
2020/06/28 00:00:00,0.658,15,
2020/06/29 00:00:00,0.651,15,
2020/06/30 00:00:00,0.660,15,
2020/07/01 00:00:00,0.652,15,
2020/07/02 00:00:00,0.773,15,
2020/07/03 00:00:00,1.159,15,
2020/07/04 00:00:00,1.100,15,
2020/07/05 00:00:00,0.976,15,
2020/07/06 00:00:00,0.915,15,
2020/07/07 00:00:00,0.869,15,
2020/07/08 00:00:00,0.832,15,
2020/07/09 00:00:00,0.821,15,
2020/07/10 00:00:00,0.805,15,
2020/07/11 00:00:00,0.796,15,
2020/07/12 00:00:00,0.793,15,
2020/07/13 00:00:00,1.032,15,
2020/07/14 00:00:00,1.612,15,
2020/07/15 00:00:00,2.586,15,
2020/07/16 00:00:00,2.208,15,
2020/07/17 00:00:00,1.923,15,
2020/07/18 00:00:00,1.700,15,
2020/07/19 00:00:00,1.521,15,
2020/07/20 00:00:00,1.397,15,
2020/07/21 00:00:00,1.312,15,
2020/07/22 00:00:00,1.225,15,
2020/07/23 00:00:00,1.156,15,
2020/07/24 00:00:00,1.102,15,
2020/07/25 00:00:00,1.058,15,
2020/07/26 00:00:00,1.034,15,
2020/07/27 00:00:00,1.111,15,
2020/07/28 00:00:00,1.856,15,
2020/07/29 00:00:00,3.250,15,
2020/07/30 00:00:00,2.865,15,
2020/07/31 00:00:00,2.344,15,
2020/08/01 00:00:00,2.048,15,
2020/08/02 00:00:00,1.857,15,
2020/08/03 00:00:00,1.730,15,
2020/08/04 00:00:00,1.617,15,
2020/08/05 00:00:00,1.533,15,
2020/08/06 00:00:00,1.476,15,
2020/08/07 00:00:00,1.432,15,
2020/08/08 00:00:00,1.438,15,
2020/08/09 00:00:00,1.668,15,
2020/08/10 00:00:00,1.990,15,
2020/08/11 00:00:00,2.660,15,
2020/08/12 00:00:00,2.265,15,
2020/08/13 00:00:00,1.974,15,
2020/08/14 00:00:00,1.768,15,
2020/08/15 00:00:00,1.686,15,
2020/08/16 00:00:00,1.866,15,
2020/08/17 00:00:00,2.272,15,
2020/08/18 00:00:00,2.283,15,
2020/08/19 00:00:00,2.277,15,
2020/08/20 00:00:00,2.194,15,
2020/08/21 00:00:00,2.022,15,
2020/08/22 00:00:00,1.900,15,
2020/08/23 00:00:00,1.799,15,
2020/08/24 00:00:00,1.714,15,
2020/08/25 00:00:00,1.641,15,
2020/08/26 00:00:00,1.593,15,
2020/08/27 00:00:00,1.558,15,
2020/08/28 00:00:00,1.527,15,
2020/08/29 00:00:00,1.484,15,
2020/08/30 00:00:00,1.433,15,
2020/08/31 00:00:00,1.420,15,
2020/09/01 00:00:00,1.399,15,
2020/09/02 00:00:00,1.346,15,
2020/09/03 00:00:00,1.307,15,
2020/09/04 00:00:00,1.295,15,
2020/09/05 00:00:00,1.333,15,
2020/09/06 00:00:00,1.667,15,
2020/09/07 00:00:00,1.452,15,
2020/09/08 00:00:00,1.348,15,
2020/09/09 00:00:00,1.293,15,
2020/09/10 00:00:00,1.259,15,
2020/09/11 00:00:00,1.243,15,
2020/09/12 00:00:00,1.232,15,
2020/09/13 00:00:00,1.237,15,
2020/09/14 00:00:00,1.209,15,
2020/09/15 00:00:00,1.179,15,
2020/09/16 00:00:00,1.153,15,
2020/09/17 00:00:00,1.127,15,
2020/09/18 00:00:00,1.113,15,
2020/09/19 00:00:00,1.102,15,
2020/09/20 00:00:00,1.109,15,
2020/09/21 00:00:00,1.102,15,
2020/09/22 00:00:00,1.134,15,
2020/09/23 00:00:00,1.179,15,
2020/09/24 00:00:00,1.189,15,
2020/09/25 00:00:00,1.112,15,
2020/09/26 00:00:00,1.087,15,
2020/09/27 00:00:00,1.091,15,
2020/09/28 00:00:00,1.153,15,
2020/09/29 00:00:00,1.144,15,
2020/09/30 00:00:00,1.075,15,
2020/10/01 00:00:00,1.069,15,
2020/10/02 00:00:00,1.073,15,
2020/10/03 00:00:00,1.016,15,
2020/10/04 00:00:00,0.982,15,
2020/10/05 00:00:00,0.961,15,
2020/10/06 00:00:00,0.960,15,
2020/10/07 00:00:00,1.020,2,
2020/10/08 00:00:00,1.061,2,
2020/10/09 00:00:00,1.210,2,
2020/10/10 00:00:00,1.149,2,
2020/10/11 00:00:00,1.086,2,
2020/10/12 00:00:00,1.089,2,
2020/10/13 00:00:00,1.176,2,
2020/10/14 00:00:00,1.213,2,
2020/10/15 00:00:00,1.115,2,
2020/10/16 00:00:00,1.049,2,
2020/10/17 00:00:00,1.116,2,
2020/10/18 00:00:00,1.197,2,
2020/10/19 00:00:00,1.143,2,
2020/10/20 00:00:00,1.082,2,
2020/10/21 00:00:00,1.036,2,
2020/10/22 00:00:00,1.029,2,
2020/10/23 00:00:00,1.037,2,
2020/10/24 00:00:00,1.070,2,
2020/10/25 00:00:00,1.374,2,
2020/10/26 00:00:00,1.342,2,
2020/10/27 00:00:00,1.379,2,
2020/10/28 00:00:00,1.369,2,
2020/10/29 00:00:00,1.470,2,
2020/10/30 00:00:00,1.724,2,
2020/10/31 00:00:00,2.066,2,
2020/11/01 00:00:00,2.241,2,
2020/11/02 00:00:00,1.990,2,
2020/11/03 00:00:00,1.846,2,
2020/11/04 00:00:00,1.707,2,
2020/11/05 00:00:00,1.594,2,
2020/11/06 00:00:00,1.521,2,
2020/11/07 00:00:00,1.409,2,
2020/11/08 00:00:00,1.319,2,
2020/11/09 00:00:00,1.259,2,
2020/11/10 00:00:00,1.202,2,
2020/11/11 00:00:00,1.158,2,
2020/11/12 00:00:00,1.121,2,
2020/11/13 00:00:00,1.091,2,
2020/11/14 00:00:00,1.050,2,
2020/11/15 00:00:00,1.010,2,
2020/11/16 00:00:00,0.975,2,
2020/11/17 00:00:00,0.949,50,
2020/11/18 00:00:00,0.935,50,
2020/11/19 00:00:00,0.919,50,
2020/11/20 00:00:00,0.895,50,
2020/11/21 00:00:00,0.871,50,
2020/11/22 00:00:00,0.883,50,
2020/11/23 00:00:00,0.897,50,
2020/11/24 00:00:00,0.955,50,
2020/11/25 00:00:00,0.926,50,
2020/11/26 00:00:00,0.886,50,
2020/11/27 00:00:00,0.852,50,
2020/11/28 00:00:00,0.828,50,
2020/11/29 00:00:00,0.828,50,
2020/11/30 00:00:00,0.805,50,
2020/12/01 00:00:00,0.790,50,
2020/12/02 00:00:00,0.772,50,
2020/12/03 00:00:00,0.760,50,
2020/12/04 00:00:00,0.734,50,
2020/12/05 00:00:00,0.710,50,
2020/12/06 00:00:00,0.707,50,
2020/12/07 00:00:00,0.759,50,
2020/12/08 00:00:00,0.720,50,
2020/12/09 00:00:00,0.722,50,
2020/12/10 00:00:00,0.683,50,
2020/12/11 00:00:00,0.658,50,
2020/12/12 00:00:00,0.647,50,
2020/12/13 00:00:00,0.633,50,
2020/12/14 00:00:00,0.625,50,
2020/12/15 00:00:00,0.617,50,
2020/12/16 00:00:00,0.619,2,
2020/12/17 00:00:00,0.641,2,
2020/12/18 00:00:00,0.673,2,
2020/12/19 00:00:00,0.697,2,
2020/12/20 00:00:00,0.664,2,
2020/12/21 00:00:00,0.637,2,
2020/12/22 00:00:00,0.677,2,
2020/12/23 00:00:00,0.715,2,
2020/12/24 00:00:00,0.687,2,
2020/12/25 00:00:00,0.657,2,
2020/12/26 00:00:00,0.632,2,
2020/12/27 00:00:00,0.610,2,
2020/12/28 00:00:00,0.596,2,
2020/12/29 00:00:00,0.599,2,
2020/12/30 00:00:00,0.686,2,
2020/12/31 00:00:00,0.658,2,
2021/01/01 00:00:00,0.696,2,
2021/01/02 00:00:00,0.683,2,
2021/01/03 00:00:00,0.656,2,
2021/01/04 00:00:00,0.651,2,
2021/01/05 00:00:00,0.818,2,
2021/01/06 00:00:00,1.387,2,
2021/01/07 00:00:00,1.114,2,
2021/01/08 00:00:00,0.941,2,
2021/01/09 00:00:00,0.852,2,
2021/01/10 00:00:00,0.812,2,
2021/01/11 00:00:00,0.766,2,
2021/01/12 00:00:00,0.730,2,
2021/01/13 00:00:00,0.709,2,
2021/01/14 00:00:00,0.680,2,
2021/01/15 00:00:00,0.654,2,
2021/01/16 00:00:00,0.635,2,
2021/01/17 00:00:00,0.628,2,
2021/01/18 00:00:00,0.614,2,
2021/01/19 00:00:00,0.587,2,
2021/01/20 00:00:00,0.560,2,
2021/01/21 00:00:00,0.544,2,
2021/01/22 00:00:00,0.528,2,
2021/01/23 00:00:00,0.520,2,
2021/01/24 00:00:00,0.513,2,
2021/01/25 00:00:00,0.503,2,
2021/01/26 00:00:00,0.504,2,
2021/01/27 00:00:00,0.518,2,
2021/01/28 00:00:00,0.669,2,
2021/01/29 00:00:00,0.687,2,
2021/01/30 00:00:00,0.658,2,
2021/01/31 00:00:00,0.863,2,
2021/02/01 00:00:00,0.722,2,
2021/02/02 00:00:00,0.691,2,
2021/02/03 00:00:00,0.746,2,
2021/02/04 00:00:00,0.716,2,
2021/02/05 00:00:00,0.678,2,
2021/02/06 00:00:00,0.843,2,
2021/02/07 00:00:00,1.116,2,
2021/02/08 00:00:00,1.107,2,
2021/02/09 00:00:00,1.045,2,
2021/02/10 00:00:00,0.918,2,
2021/02/11 00:00:00,0.861,2,
2021/02/12 00:00:00,0.817,2,
2021/02/13 00:00:00,0.799,2,
2021/02/14 00:00:00,0.773,2,
2021/02/15 00:00:00,0.727,2,
2021/02/16 00:00:00,0.685,2,
2021/02/17 00:00:00,0.654,2,
2021/02/18 00:00:00,0.667,2,
2021/02/19 00:00:00,0.641,2,
2021/02/20 00:00:00,0.613,2,
2021/02/21 00:00:00,0.591,2,
2021/02/22 00:00:00,0.591,2,
2021/02/23 00:00:00,0.577,2,
2021/02/24 00:00:00,0.577,2,
2021/02/25 00:00:00,0.567,2,
2021/02/26 00:00:00,0.547,2,
2021/02/27 00:00:00,0.547,2,
2021/02/28 00:00:00,0.579,2,
2021/03/01 00:00:00,0.594,2,
2021/03/02 00:00:00,0.587,2,
2021/03/03 00:00:00,0.591,2,
2021/03/04 00:00:00,0.567,2,
2021/03/05 00:00:00,0.554,2,
2021/03/06 00:00:00,0.557,2,
2021/03/07 00:00:00,0.559,2,
2021/03/08 00:00:00,0.540,2,
2021/03/09 00:00:00,0.523,2,
2021/03/10 00:00:00,0.505,15,
2021/03/11 00:00:00,0.498,15,
2021/03/12 00:00:00,0.493,15,
2021/03/13 00:00:00,0.508,15,
2021/03/14 00:00:00,0.523,15,
2021/03/15 00:00:00,0.675,15,
2021/03/16 00:00:00,0.643,15,
2021/03/17 00:00:00,0.576,15,
2021/03/18 00:00:00,0.573,15,
2021/03/19 00:00:00,0.565,15,
2021/03/20 00:00:00,0.556,15,
2021/03/21 00:00:00,0.587,15,
2021/03/22 00:00:00,0.704,15,
2021/03/23 00:00:00,1.768,15,
2021/03/24 00:00:00,2.198,15,
2021/03/25 00:00:00,3.413,15,
2021/03/26 00:00:00,2.233,15,
2021/03/27 00:00:00,1.805,15,
2021/03/28 00:00:00,1.592,15,
2021/03/29 00:00:00,1.453,15,
2021/03/30 00:00:00,1.292,15,
2021/03/31 00:00:00,1.162,15,
2021/04/01 00:00:00,1.073,15,
2021/04/02 00:00:00,1.006,15,
2021/04/03 00:00:00,0.954,15,
2021/04/04 00:00:00,0.926,15,
2021/04/05 00:00:00,0.890,15,
2021/04/06 00:00:00,0.861,15,
2021/04/07 00:00:00,0.864,15,
2021/04/08 00:00:00,1.068,15,
2021/04/09 00:00:00,0.994,15,
2021/04/10 00:00:00,0.922,15,
2021/04/11 00:00:00,0.853,15,
2021/04/12 00:00:00,0.802,15,
2021/04/13 00:00:00,0.785,15,
2021/04/14 00:00:00,0.765,15,
2021/04/15 00:00:00,0.738,15,
2021/04/16 00:00:00,0.719,15,
2021/04/17 00:00:00,0.708,15,
2021/04/18 00:00:00,0.704,15,
2021/04/19 00:00:00,0.702,15,
2021/04/20 00:00:00,0.692,15,
2021/04/21 00:00:00,0.694,15,
2021/04/22 00:00:00,0.702,15,
2021/04/23 00:00:00,0.695,15,
2021/04/24 00:00:00,0.679,15,
2021/04/25 00:00:00,0.665,15,
2021/04/26 00:00:00,0.657,15,
2021/04/27 00:00:00,0.657,15,
2021/04/28 00:00:00,0.657,15,
2021/04/29 00:00:00,0.657,15,
2021/04/30 00:00:00,0.652,15,
2021/05/01 00:00:00,0.643,15,
2021/05/02 00:00:00,0.635,15,
2021/05/03 00:00:00,0.656,15,
2021/05/04 00:00:00,0.778,15,
2021/05/05 00:00:00,0.948,15,
2021/05/06 00:00:00,1.181,15,
2021/05/07 00:00:00,1.104,15,
2021/05/08 00:00:00,1.897,15,
2021/05/09 00:00:00,2.001,15,
2021/05/10 00:00:00,1.642,15,
2021/05/11 00:00:00,1.477,15,
2021/05/12 00:00:00,1.525,15,
2021/05/13 00:00:00,3.104,15,
2021/05/14 00:00:00,2.858,15,
2021/05/15 00:00:00,2.163,15,
2021/05/16 00:00:00,1.933,15,
2021/05/17 00:00:00,1.748,15,
2021/05/18 00:00:00,1.675,15,
2021/05/19 00:00:00,1.597,15,
2021/05/20 00:00:00,1.533,15,
2021/05/21 00:00:00,1.567,15,
2021/05/22 00:00:00,1.485,15,
2021/05/23 00:00:00,1.377,15,
2021/05/24 00:00:00,1.305,15,
2021/05/25 00:00:00,1.244,15,
2021/05/26 00:00:00,1.233,15,
2021/05/27 00:00:00,1.265,15,
2021/05/28 00:00:00,1.258,15,
2021/05/29 00:00:00,1.236,15,
2021/05/30 00:00:00,1.174,15,
2021/05/31 00:00:00,1.134,15,
2021/06/01 00:00:00,1.142,15,
2021/06/02 00:00:00,1.114,15,
2021/06/03 00:00:00,1.085,15,
2021/06/04 00:00:00,1.064,15,
2021/06/05 00:00:00,1.061,15,
2021/06/06 00:00:00,1.058,15,
2021/06/07 00:00:00,1.120,15,
2021/06/08 00:00:00,1.156,15,
2021/06/09 00:00:00,1.116,15,
2021/06/10 00:00:00,1.405,15,
2021/06/11 00:00:00,2.304,15,
2021/06/12 00:00:00,2.739,15,
2021/06/13 00:00:00,2.719,15,
2021/06/14 00:00:00,2.289,15,
2021/06/15 00:00:00,2.094,15,
2021/06/16 00:00:00,1.918,15,
2021/06/17 00:00:00,1.795,15,
2021/06/18 00:00:00,1.726,15,
2021/06/19 00:00:00,1.727,15,
2021/06/20 00:00:00,1.808,15,
2021/06/21 00:00:00,1.759,15,
2021/06/22 00:00:00,1.801,15,
2021/06/23 00:00:00,1.738,15,
2021/06/24 00:00:00,1.906,15,
2021/06/25 00:00:00,1.934,15,
2021/06/26 00:00:00,1.800,15,
2021/06/27 00:00:00,1.693,15,
2021/06/28 00:00:00,1.631,15,
2021/06/29 00:00:00,1.553,15,
2021/06/30 00:00:00,1.472,15,
2021/07/01 00:00:00,1.422,15,
2021/07/02 00:00:00,1.393,15,
2021/07/03 00:00:00,1.368,15,
2021/07/04 00:00:00,1.351,15,
2021/07/05 00:00:00,1.321,15,
2021/07/06 00:00:00,1.304,15,
2021/07/07 00:00:00,1.279,15,
2021/07/08 00:00:00,1.282,15,
2021/07/09 00:00:00,1.786,15,
2021/07/10 00:00:00,1.478,15,
2021/07/11 00:00:00,1.387,15,
2021/07/12 00:00:00,1.301,15,
2021/07/13 00:00:00,1.268,15,
2021/07/14 00:00:00,1.229,15,
2021/07/15 00:00:00,1.217,15,
2021/07/16 00:00:00,1.231,15,
2021/07/17 00:00:00,1.269,15,
2021/07/18 00:00:00,1.249,15,
2021/07/19 00:00:00,1.209,15,
2021/07/20 00:00:00,1.181,15,
2021/07/21 00:00:00,1.172,15,
2021/07/22 00:00:00,1.163,15,
2021/07/23 00:00:00,1.143,15,
2021/07/24 00:00:00,1.132,15,
2021/07/25 00:00:00,1.196,15,
2021/07/26 00:00:00,1.205,15,
2021/07/27 00:00:00,1.222,15,
2021/07/28 00:00:00,1.239,15,
2021/07/29 00:00:00,1.256,15,
2021/07/30 00:00:00,1.215,15,
2021/07/31 00:00:00,1.218,15,
2021/08/01 00:00:00,1.322,15,
2021/08/02 00:00:00,1.328,15,
2021/08/03 00:00:00,1.238,15,
2021/08/04 00:00:00,1.211,15,
2021/08/05 00:00:00,1.187,15,
2021/08/06 00:00:00,1.180,15,
2021/08/07 00:00:00,1.156,15,
2021/08/08 00:00:00,1.146,15,
2021/08/09 00:00:00,1.171,15,
2021/08/10 00:00:00,1.157,15,
2021/08/11 00:00:00,1.277,15,
2021/08/12 00:00:00,1.430,15,
2021/08/13 00:00:00,1.339,15,
2021/08/14 00:00:00,1.251,15,
2021/08/15 00:00:00,1.154,15,
2021/08/16 00:00:00,1.154,15,
2021/08/17 00:00:00,1.237,15,
2021/08/18 00:00:00,1.223,15,
2021/08/19 00:00:00,1.163,15,
2021/08/20 00:00:00,1.143,15,
2021/08/21 00:00:00,1.168,15,
2021/08/22 00:00:00,1.158,15,
2021/08/23 00:00:00,1.079,15,
2021/08/24 00:00:00,1.152,15,
2021/08/25 00:00:00,1.328,15,
2021/08/26 00:00:00,1.789,15,
2021/08/27 00:00:00,1.829,15,
2021/08/28 00:00:00,2.246,15,
2021/08/29 00:00:00,2.449,15,
2021/08/30 00:00:00,2.419,15,
2021/08/31 00:00:00,2.244,15,
2021/09/01 00:00:00,2.147,15,
2021/09/02 00:00:00,1.945,15,
2021/09/03 00:00:00,1.801,15,
2021/09/04 00:00:00,1.778,15,
2021/09/05 00:00:00,2.241,15,
2021/09/06 00:00:00,2.871,15,
2021/09/07 00:00:00,3.038,15,
2021/09/08 00:00:00,2.520,15,
2021/09/09 00:00:00,2.242,15,
2021/09/10 00:00:00,2.054,15,
2021/09/11 00:00:00,1.925,15,
2021/09/12 00:00:00,1.829,15,
2021/09/13 00:00:00,1.752,15,
2021/09/14 00:00:00,1.692,15,
2021/09/15 00:00:00,1.687,15,
2021/09/16 00:00:00,1.722,15,
2021/09/17 00:00:00,1.640,15,
2021/09/18 00:00:00,1.591,15,
2021/09/19 00:00:00,1.549,15,
2021/09/20 00:00:00,1.453,15,
2021/09/21 00:00:00,1.560,15,
2021/09/22 00:00:00,1.712,15,
2021/09/23 00:00:00,1.733,15,
2021/09/24 00:00:00,1.581,15,
2021/09/25 00:00:00,1.606,15,
2021/09/26 00:00:00,1.788,15,
2021/09/27 00:00:00,1.613,15,
2021/09/28 00:00:00,1.539,15,
2021/09/29 00:00:00,1.592,15,
2021/09/30 00:00:00,1.604,15,
2021/10/01 00:00:00,1.734,15,
2021/10/02 00:00:00,1.838,15,
2021/10/03 00:00:00,2.018,15,
2021/10/04 00:00:00,1.911,15,
2021/10/05 00:00:00,1.839,15,
2021/10/06 00:00:00,1.704,15,
2021/10/07 00:00:00,1.667,15,
2021/10/08 00:00:00,2.132,15,
2021/10/09 00:00:00,2.034,15,
2021/10/10 00:00:00,1.860,15,
2021/10/11 00:00:00,1.690,15,
2021/10/12 00:00:00,1.539,15,
2021/10/13 00:00:00,1.468,15,
2021/10/14 00:00:00,1.456,15,
2021/10/15 00:00:00,1.512,15,
2021/10/16 00:00:00,1.636,15,
2021/10/17 00:00:00,1.778,15,
2021/10/18 00:00:00,1.732,15,
2021/10/19 00:00:00,1.732,15,
2021/10/20 00:00:00,1.809,15,
2021/10/21 00:00:00,2.093,15,
2021/10/22 00:00:00,1.895,15,
2021/10/23 00:00:00,1.760,15,
2021/10/24 00:00:00,1.720,15,
2021/10/25 00:00:00,1.619,15,
2021/10/26 00:00:00,1.530,15,
2021/10/27 00:00:00,1.468,15,
2021/10/28 00:00:00,1.420,15,
2021/10/29 00:00:00,1.381,15,
2021/10/30 00:00:00,1.337,15,
2021/10/31 00:00:00,1.302,15,
2021/11/01 00:00:00,1.265,15,
2021/11/02 00:00:00,1.232,15,
2021/11/03 00:00:00,1.190,15,
2021/11/04 00:00:00,1.224,15,
2021/11/05 00:00:00,1.467,15,
2021/11/06 00:00:00,1.461,15,
2021/11/07 00:00:00,1.530,15,
2021/11/08 00:00:00,1.623,15,
2021/11/09 00:00:00,1.682,15,
2021/11/10 00:00:00,1.564,15,
2021/11/11 00:00:00,1.551,15,
2021/11/12 00:00:00,1.789,15,
2021/11/13 00:00:00,2.284,15,
2021/11/14 00:00:00,2.953,15,
2021/11/15 00:00:00,2.871,15,
2021/11/16 00:00:00,2.509,15,
2021/11/17 00:00:00,2.200,15,
2021/11/18 00:00:00,1.994,15,
2021/11/19 00:00:00,1.832,15,
2021/11/20 00:00:00,1.734,15,
2021/11/21 00:00:00,1.721,15,
2021/11/22 00:00:00,1.689,15,
2021/11/23 00:00:00,1.600,15,
2021/11/24 00:00:00,1.553,15,
2021/11/25 00:00:00,1.534,15,
2021/11/26 00:00:00,1.946,15,
2021/11/27 00:00:00,3.542,15,
2021/11/28 00:00:00,3.925,15,
2021/11/29 00:00:00,3.169,15,
2021/11/30 00:00:00,2.560,15,
2021/12/01 00:00:00,2.282,15,
2021/12/02 00:00:00,2.170,15,
2021/12/03 00:00:00,2.094,15,
2021/12/04 00:00:00,1.963,15,
2021/12/05 00:00:00,1.889,15,
2021/12/06 00:00:00,1.739,15,
2021/12/07 00:00:00,1.640,15,
2021/12/08 00:00:00,1.601,15,
2021/12/09 00:00:00,1.736,15,
2021/12/10 00:00:00,4.028,15,
2021/12/11 00:00:00,5.483,15,
2021/12/12 00:00:00,3.874,15,
2021/12/13 00:00:00,3.013,15,
2021/12/14 00:00:00,2.558,15,
2021/12/15 00:00:00,2.361,15,
2021/12/16 00:00:00,2.269,15,
2021/12/17 00:00:00,2.293,15,
2021/12/18 00:00:00,2.150,15,
2021/12/19 00:00:00,2.031,15,
2021/12/20 00:00:00,2.190,15,
2021/12/21 00:00:00,2.281,15,
2021/12/22 00:00:00,2.587,15,
2021/12/23 00:00:00,2.315,15,
2021/12/24 00:00:00,2.314,15,
2021/12/25 00:00:00,2.300,15,
2021/12/26 00:00:00,2.268,15,
2021/12/27 00:00:00,2.065,15,
2021/12/28 00:00:00,1.882,15,
2021/12/29 00:00:00,1.611,15,
2021/12/30 00:00:00,1.485,15,
2021/12/31 00:00:00,1.585,15,
2022/01/01 00:00:00,1.547,15,
2022/01/02 00:00:00,1.480,15,
2022/01/03 00:00:00,1.452,15,
2022/01/04 00:00:00,1.489,15,
2022/01/05 00:00:00,2.107,15,
2022/01/06 00:00:00,2.488,15,
2022/01/07 00:00:00,3.403,15,
2022/01/08 00:00:00,3.845,15,
2022/01/09 00:00:00,3.349,15,
2022/01/10 00:00:00,2.874,15,
2022/01/11 00:00:00,2.624,15,
2022/01/12 00:00:00,3.096,15,
2022/01/13 00:00:00,2.813,15,
2022/01/14 00:00:00,2.516,15,
2022/01/15 00:00:00,3.198,15,
2022/01/16 00:00:00,4.375,15,
2022/01/17 00:00:00,3.653,15,
2022/01/18 00:00:00,2.741,15,
2022/01/19 00:00:00,2.393,15,
2022/01/20 00:00:00,2.195,15,
2022/01/21 00:00:00,2.039,15,
2022/01/22 00:00:00,1.929,15,
2022/01/23 00:00:00,1.822,15,
2022/01/24 00:00:00,1.730,15,
2022/01/25 00:00:00,1.661,15,
2022/01/26 00:00:00,1.644,15,
2022/01/27 00:00:00,1.588,15,
2022/01/28 00:00:00,1.517,15,
2022/01/29 00:00:00,1.484,15,
2022/01/30 00:00:00,1.858,15,
2022/01/31 00:00:00,2.209,15,
2022/02/01 00:00:00,2.295,15,
2022/02/02 00:00:00,2.192,15,
2022/02/03 00:00:00,2.017,15,
2022/02/04 00:00:00,1.814,15,
2022/02/05 00:00:00,1.677,15,
2022/02/06 00:00:00,1.574,15,
2022/02/07 00:00:00,1.487,15,
2022/02/08 00:00:00,1.436,15,
2022/02/09 00:00:00,1.404,15,
2022/02/10 00:00:00,1.373,15,
2022/02/11 00:00:00,1.351,15,
2022/02/12 00:00:00,1.364,15,
2022/02/13 00:00:00,1.401,15,
2022/02/14 00:00:00,1.403,15,
2022/02/15 00:00:00,1.314,15,
2022/02/16 00:00:00,1.266,15,
2022/02/17 00:00:00,1.234,15,
2022/02/18 00:00:00,1.185,15,
2022/02/19 00:00:00,1.139,15,
2022/02/20 00:00:00,1.109,15,
2022/02/21 00:00:00,1.074,15,
2022/02/22 00:00:00,1.053,15,
2022/02/23 00:00:00,1.042,15,
